country,score,gdp_per_capita,social_support,life_expectancy,freedom,generosity,corruption
Finland,7.769,1.0915262654591522,1.2640266282854216,1.0769540069293035,1.4197099492175156,-0.33432723635672684,2.9871366823643064
Denmark,7.6,1.1994608467156933,1.2172338395643787,1.1182551586774159,1.391794429812703,0.7049943897087507,3.1669588660849697
Norway,7.554,1.463022033504922,1.2473149180279066,1.2504188442713755,1.468562108175938,0.9044601563273779,2.4370923556893334
Iceland,7.494,1.1919305270931437,1.3876932841910352,1.242158613921753,1.3848155499614998,1.7758106105034848,0.07824841629473833
Netherlands,7.488,1.2320922317467404,1.046774394937723,1.1306455042018495,1.1475336350205927,1.4398682667247449,1.9822480086311827
Switzerland,7.48,1.3726581980343293,1.0601437631437354,1.3495416084668452,1.2522168327886394,0.8204745703826927,2.458247906715294
Sweden,7.343,1.2095012728790926,0.9297924231351165,1.1719466559499616,1.2661745924910457,0.8624673633550353,2.7755811721047015
New Zealand,7.307,0.9986523234477093,1.16375636674033,1.242158613921753,1.3429422708542806,1.52385385266943,2.849625600695563
Canada,7.278,1.154278928980397,0.9899545800621707,1.2958501111942986,1.3359633910030775,1.0514349317305762,2.088025763760985
Austria,7.246,1.1818901009297444,0.8896843185170797,1.2008574621736405,0.9730616387405133,0.6210088037640655,1.220648171696605
Australia,7.228,1.1718496747663458,1.1336752882768026,1.2834597656698654,1.1475336350205927,1.5448502491556013,1.8976258045273404
Costa Rica,7.167,0.32343366395911394,0.7760446887659758,0.981961357908645,1.1545125148717958,-0.4288110205444976,-0.18619597152976775
Israel,7.139,0.930879446844765,0.8228374774870185,1.2545489594461863,-0.15053801730319685,0.7994781738965214,-0.30255150217255045
Luxembourg,7.09,1.7667449249477476,0.9030536867230919,1.1843370014743957,0.9311883596332943,0.09609889160978412,2.172647967864827
United Kingdom,7.054,1.0739555196732034,1.100251867761772,1.1182551586774159,0.40079349094185346,1.712821421044971,1.770692498371578
Ireland,7.021,1.4906332054542701,1.1503869985343176,1.1306455042018495,0.8613995611212625,1.1879115088906895,2.109181314786946
Germany,6.985,1.1743597813071953,0.8194951354355151,1.0810841221041148,0.7148430842459959,0.7994781738965214,1.6331814167028347
Belgium,6.923,1.131687970112749,0.9866122380106681,1.0769540069293035,0.5613077275195261,-0.2608398486551274,1.051403763488921
United States,6.892,1.3249661737581833,0.8295221615900247,0.6143811073504453,0.42870901034666614,0.9989439405151486,0.1840261714245409
Czech Republic,6.852,0.9133087010588161,0.9297924231351165,0.8043664053917622,0.44964564990027567,-1.4576344483668895,-0.7891291757696417
United Arab Emirates,6.825,1.5006736316176688,0.33819788001907536,0.4120054637846946,1.433667708919922,0.809976372139607,0.7552260491254741
Malta,6.726,0.9911220038251602,1.0400897108347171,1.1306455042018495,1.1963857939790141,1.9962727736082833,0.4273150082230865
Mexico,6.595,0.4137974994297067,0.38164832668861476,0.5606896100778992,0.2821525334713995,-1.1636848975604916,-0.3977514817893727
France,6.592,1.0513645608055553,0.8796572923625702,1.320630802243166,0.30308917302500904,-0.7752515625663233,0.7658038246384543
Taiwan,6.446,1.1618092486029465,0.7392789261994417,0.7795857143428948,-0.2901156143272603,0.6000124072778943,-0.14388486947784673
Chile,6.444,0.6371969815653387,0.5353960610577555,0.8043664053917622,-0.24824233522004127,0.022611503908184637,-0.5775736655100369
Guatemala,6.436,-0.2639312665997387,0.20116185590744953,0.08572636497460721,0.9939982782941228,-0.10336687500884305,-0.34486260422447146
Saudi Arabia,6.375,1.2496629775326893,0.49528795643971874,0.2881020085403579,0.32402581257861857,-1.100695708101978,0.2263372734764619
Qatar,6.374,1.9550029155114823,0.34822490617358415,0.6019907618260115,1.1335758753181864,0.36905204593001045,0.5965594164307706
Spain,6.354,0.955980512253263,0.9197653969806069,1.3908427602149576,-0.2133479359640254,-0.33432723635672684,-0.3342848287114912
Panama,6.321,0.6120959161568407,0.7793870308174784,0.7630652536436499,0.8613995611212625,-0.7962479590524946,-0.5987292165359973
Brazil,6.3,0.24813046773361994,0.7693600046629696,0.31701281476403653,-0.017939300130336545,-0.9012299414833508,-0.26024040012062954
Uruguay,6.293,0.5493432526355959,0.8562608980020492,0.6845930653222363,0.9102517200796847,-0.6072803906769532,0.4167372327101062
Singapore,6.262,1.6738709829363052,0.849576213899043,1.717121859025045,1.1405547551693895,0.9044601563273779,3.621803213143121
El Salvador,6.253,-0.2789919058448375,0.11091862051686731,0.26332131749149046,0.26121589391779,-0.9642191309418646,-0.38717370627639247
Italy,6.223,0.9760613645800614,0.9331347651866191,1.2958501111942986,-1.1275811964716402,-0.2818362451412986,-0.8525958288475233
Bahrain,6.199,1.1467486093578478,0.5320537190062528,0.6019907618260115,1.000977158145326,0.7364889844380076,-0.006373787809103559
Slovakia,6.198,0.855576250619271,0.9866122380106681,0.643291913574124,-0.40875657179771385,-0.670269580135467,-1.021840237055207
Trinidad & Tobago,6.192,0.8179246525065242,0.8963690026200859,-0.05056743579416366,0.6729698051387768,0.0016151074220133548,-1.0006846860292467
Poland,6.182,0.755171988985279,0.7660176626114662,0.6556822590985576,0.6310965260315577,-0.7122623731078095,-0.6410403185879183
Uzbekistan,6.174,-0.4019871263464777,1.0701707892982442,0.12702751672271959,1.6639707440096267,1.4398682667247449,1.3687370288783283
Lithuania,6.149,0.8354953982924725,1.0233780005772013,0.3830946575610159,-0.7088484053994503,-1.4891290430961464,-0.7256625226917602
Colombia,6.125,0.20043844345747372,0.6724320851693805,0.47808730658167437,0.5403710879659166,-0.9012299414833508,-0.8102847267956023
Slovenia,6.118,0.8856975291094686,1.050116736989226,0.9406602061605326,1.1963857939790141,-0.4288110205444976,-0.5669958899970566
Nicaragua,6.105,-0.5300025599298175,0.38833301079162086,0.453306615532807,0.2961102931738059,0.15908808106829797,0.17344839591156064
Kosovo,6.1,-0.05810253025005539,0.07749520000183671,0.13528774707234206,0.6729698051387768,0.809976372139607,-1.1064624411590491
Argentina,6.086,0.46901984332840235,0.7459636103024478,0.643291913574124,0.5473499678171198,-1.2476704835051766,-0.6410403185879183
Romania,6.07,0.6447273011878878,0.07749520000183671,0.4120054637846946,0.48454004915629156,-1.0692011133727208,-1.1170402166720295
Cyprus,6.046,0.8982480618137173,0.04741412153830955,1.308240456718733,0.09372277748891422,0.054106098637441556,-0.7362402982047405
Ecuador,6.028,0.017200665975438605,0.34488256412208146,0.5896004163015778,0.7357797237996054,-0.6177785889200388,-0.2496626246076493
Kuwait,6.021,1.4931433119951196,0.3682789584826025,0.34179350581290396,0.7008853245435895,-0.4498074170306689,-0.14388486947784673
Thailand,6.008,0.36359536861271075,0.6690897431178778,0.4243958093091283,1.1475336350205927,1.828301601718913,-0.8737513798734837
Latvia,5.94,0.7074799647091331,0.8562608980020492,0.3583139665121489,-0.8972781613819356,-1.153186699317406,-0.4929514614061949
South Korea,5.895,0.9936321103660097,0.03404475333229732,1.2834597656698654,-1.6300605457582682,-0.10336687500884305,-0.5775736655100369
Estonia,5.893,0.8329852917516231,1.0668284472467415,0.6143811073504453,0.7148430842459959,-0.8592371485110084,0.533092763352889
Jamaica,5.89,-0.1861179638333952,0.8997113446715885,0.43678615483356203,0.6799486849899801,-0.8172443555386658,-0.8737513798734837
Mauritius,5.888,0.5393028264721967,0.6456933487573561,0.3004923540647916,0.7357797237996054,0.3165610547145823,-0.5352625634581158
Japan,5.886,1.0588948804281044,0.7025131636329084,1.4982257547600497,0.3658990916858376,-1.2161758887759198,0.31095947758030396
Honduras,5.86,-0.6605281000540069,0.09086456820784895,0.4243958093091283,0.798589642460434,0.6420052002502368,-0.34486260422447146
Kazakhstan,5.809,0.6723384731372358,0.9999816062166803,0.015514407002816158,0.12163829689372653,-0.4078146240583263,-0.15446264499082699
Bolivia,5.779,-0.3241738235801339,0.0006213328172667252,-0.07947824201784233,0.8265051618652467,-0.5022984082460968,-0.4929514614061949
Hungary,5.758,0.7426214562810303,0.6724320851693805,0.4243958093091283,-1.3509053517101415,-1.0901975098588923,-0.9583735839773256
Paraguay,5.743,-0.125875406853,0.8896843185170797,0.2137599353937556,0.8474418014188562,-0.008883090821072286,-0.32370705319851095
Northern Cyprus,5.718,0.8982480618137173,0.1443420410318979,1.308240456718733,0.17049045585214875,0.0646042968805272,0.5436705388658692
Peru,5.697,0.13768577993622874,0.2178735661649652,0.5317788038542205,0.43568789019786935,-1.0692011133727208,-0.8843291553864641
Portugal,5.693,0.7928235870980263,0.7426212682509451,1.1306455042018495,0.8055685223116371,-1.4471362501238039,-0.9054847064124245
Pakistan,5.653,-0.5726743711242639,-1.0789551498182206,-0.7857279369105632,-0.5553130486729805,0.36905204593001045,-0.13330709396486648
Russia,5.648,0.6974395385457338,0.812810451332509,0.003124061478382442,-0.40875657179771385,-1.0796993116158067,-0.842018053334543
Philippines,5.631,-0.24636052081379012,0.281378065143523,-0.28185388558359253,1.1545125148717958,-0.7122623731078095,-0.03810711434804433
Serbia,5.603,0.24813046773361994,0.5821888497787983,0.5317788038542205,-0.7716583240602789,-0.5022984082460968,-0.7573958492307009
Moldova,5.529,-0.5525935187974654,0.3983600369461304,0.056815558750928544,-1.0298768785547958,-0.04037768555032921,-1.1699290942369307
Libya,5.525,0.34853472936761193,0.31480148565855354,-0.21577204278661274,0.16351157600094557,-0.5442912012184393,0.4378927837360667
Montenegro,5.523,0.36610547515356023,0.508657324645731,0.6019907618260115,-1.3648631114125478,-0.4498074170306689,-0.32370705319851095
Tajikistan,5.467,-1.0345339746406268,-0.37037863489957246,-0.029916859920107463,-0.02491817998153972,0.4740340283608669,0.3532705796322247
Croatia,5.432,0.6271565554019395,0.19113482975294072,0.7795857143428948,-0.6739540061434345,-0.6912659766216384,-0.9372180329513653
Hong Kong,5.43,1.337516706462432,0.22790059231947402,1.638649670703632,0.3310046924298217,0.7679835791672646,1.8658924779883999
Dominican Republic,5.425,0.27574163968296744,0.6423510067058533,0.22202016574337807,0.7288008439484023,-0.754255166080152,-0.1015737674259257
Bosnia and Herzegovina,5.386,0.10003418182348173,0.010648358971775532,0.4946077672809193,-1.2601799136445004,0.8204745703826927,-1.1064624411590491
Turkey,5.373,0.6974395385457338,0.5053149825942282,0.34179350581290396,-1.378820871114954,-1.0692011133727208,-0.04868488986102458
Malaysia,5.339,0.7928235870980263,-0.12638766513984953,0.4243958093091283,0.8055685223116371,0.7889799756534358,-0.9160624819254048
Belarus,5.323,0.40626717980715704,0.8562608980020492,0.26332131749149046,-1.0996656770668276,-0.953720932698779,0.3321150286062642
Greece,5.287,0.6924193254640343,-0.17652279591239578,1.1306455042018495,-2.2721174920689595,-1.9405515675488283,-0.8102847267956023
Mongolia,5.285,0.10756450144603114,1.0768554734012503,-0.24055273383548015,-0.5273975292681679,0.5265250195762948,-0.7679736247436812
North Macedonia,5.274,0.19541823037577413,0.2847204071950264,0.4656969610572407,-0.33198889343447935,0.0016151074220133548,-0.8102847267956023
Nigeria,5.265,-0.524982346848118,-0.32692818823003306,-1.9834613376058214,0.2333003745129773,0.3165610547145823,-0.7362402982047405
Kyrgyzstan,5.261,-0.8889477952713384,0.7660176626114662,-0.009266284046051272,0.8055685223116371,1.2089079053768608,-0.9266402574383851
Turkmenistan,5.247,0.36861558169441033,1.100251867761772,-0.28185388558359253,0.009976219274476148,0.6210088037640655,-0.8737513798734837
Algeria,5.211,0.24311025465192032,-0.16315342770638355,0.2468008567922455,-2.139518774896099,-1.1741830958035773,0.035937314242817466
Morocco,5.208,-0.26142116005888894,-1.4265587231745385,0.2344105112678118,0.1774693357033519,-1.5626164307977455,-0.36601815525043196
Azerbaijan,5.208,0.3460246228267619,-0.20660387437592295,0.1807190139952657,-0.2901156143272603,-1.5731146290408313,0.7552260491254741
Lebanon,5.197,0.20545865653917333,0.05075646358981224,0.3707043120365822,-1.2322643942396878,-0.19785065919661352,-0.8843291553864641
Indonesia,5.192,0.06489269025158481,-0.01943271949175163,-0.26946354005915885,0.6869275648411832,3.287551157507816,-0.8737513798734837
China,5.191,0.31088313125486466,-0.28013539950899025,0.6928532956718588,0.8962939603772784,-1.3316560694498618,-0.11215154293890597
Vietnam,5.175,-0.41202755250987694,0.4585221938731855,0.5193884583297868,1.0498293171037483,-0.3973164258152407,-0.3977514817893727
Bhutan,5.082,-0.2312998815686916,0.3749636425856086,-0.5007499898485882,0.44964564990027567,1.9437817823928552,0.5965594164307706
Cameroon,5.044,-0.893968008353038,-0.9987389405821472,-1.628271432572055,-0.0807492187911651,0.022611503908184637,-0.7785514002566615
Bulgaria,5.011,0.46901984332840235,1.0166933164741951,0.3707043120365822,-0.5692708083753869,-1.0901975098588923,-1.1276179921850096
Ghana,4.996,-0.7383414028203507,-1.1391173067452758,-0.9881035804763139,-0.0807492187911651,0.6315070020071512,-0.7468180737177207
Ivory Coast,4.944,-0.8437658775360423,-1.339657829835459,-2.0371528348783676,-0.28313673447605714,-0.3238290381136412,-0.21792929806870853
Nepal,4.913,-1.1525089820605672,0.05744114769281836,-0.1992515820873678,0.32402581257861857,1.0514349317305762,-0.22850707358168879
Jordan,4.906,-0.1710573245882964,0.054098805641315674,0.3707043120365822,-0.06679145908875876,-0.785749760809409,0.2051817224505014
Benin,4.883,-1.2855446287256065,-2.5796667309430927,-1.3556838310345136,-0.30407337402966667,-0.10336687500884305,-0.30255150217255045
Congo (Brazzaville),4.812,-0.5827147972876631,-1.3697389082989864,-0.8972410466304666,-0.14355913745199367,-0.8382407520248372,-0.18619597152976775
Gabon,4.799,0.38116611439865905,-0.08627956052181282,-0.637043790617359,-0.6809328859946376,-1.4891290430961464,-0.5881514410230171
Laos,4.796,-0.35429510207033155,-0.5976578944017805,-0.7196460941135834,1.077744836508561,0.8519691651119496,0.5648260898918298
South Africa,4.722,0.13768577993622874,0.4752339041307004,-1.0583155384481049,-0.02491817998153972,-0.5757857959476963,-0.5881514410230171
Albania,4.719,0.10505439490518133,-1.205964147775337,0.6143811073504453,-0.06679145908875876,-0.07187228027958613,-0.8843291553864641
Venezuela,4.707,0.13768577993622874,0.7292519000449329,0.3294031602884703,-1.6649549450142842,-1.2686668799913479,-0.6727736451268591
Cambodia,4.7,-0.8312153448317933,-0.29016242566349904,-0.3644561890798173,1.5104353872831568,0.49503042484703813,-0.5141070124321554
Palestinian Territories,4.696,-0.6228765019412599,0.127630330774383,-0.21990215796142396,-1.1694544755788592,-0.8592371485110084,-0.4717959103802344
Senegal,4.681,-1.1424685558971681,-0.2500543210454631,-0.637043790617359,-0.7018695255482471,-0.33432723635672684,-0.408329257302353
Somalia,4.668,-2.272016499279577,-1.7073154555007954,-1.888468688585163,1.161491394722999,0.6105106055209799,1.686070294267736
Namibia,4.639,-0.0656328498726048,0.34822490617358415,-1.025274617049615,0.05882837823289836,-1.2056776905328341,-0.5775736655100369
Niger,4.628,-1.925621796642305,-1.4532974595865629,-1.483717401453662,-0.5204186494169646,0.03310970215127028,-0.0909959919129456
Burkina Faso,4.587,-1.4411712342582939,-0.5107570010627009,-1.4258957890063046,-0.9600880800427641,-0.08237047852267176,0.02535953872983721
Armenia,4.559,-0.138425939557249,-0.5140993431142044,0.3707043120365822,-0.7646794442090757,-0.9432227344556934,-0.4929514614061949
Iran,4.548,0.48910069565520076,-1.2260182000843554,0.2468008567922455,-0.6111440874826058,0.8939619580842922,0.15229284488560013
Guinea,4.534,-1.3181760137566538,-1.269468646753895,-1.446546364880361,-0.4227143315001202,0.23257546876989715,-0.26024040012062954
Georgia,4.519,-0.0480621040866562,-1.814270401148893,0.11050705602347465,-0.3250100135832762,-1.4891290430961464,0.5648260898918298
Gambia,4.516,-1.4989036846978396,-0.9018110210885589,-1.2276502606153654,-0.07377033893996193,0.8834637598412065,0.5965594164307706
Kenya,4.509,-0.9868419503644806,-0.7547479708224243,-0.5957426388692466,0.2681947737689932,1.9647781788790264,-0.6093069920489776
Mauritania,4.49,-0.8412557709951924,-0.13975703334586176,-0.9757132349518801,-2.2790963719201627,-0.8277425537817515,-0.23908484909466904
Mozambique,4.466,-1.7599547649462184,-0.744720944667915,-1.3845946372581923,0.7078642043947927,0.12759348633904105,0.28980392655434345
Tunisia,4.461,0.039791624843086806,-0.6979281559468723,0.3707043120365822,-1.574229506948643,-1.3211578712067762,-0.5881514410230171
Bangladesh,4.456,-0.8613366233219906,-0.9385767836550921,-0.009266284046051272,0.9381672394844974,-0.19785065919661352,0.3426928041192444
Iraq,4.437,0.3460246228267619,-0.7647749969769334,-0.6246534450929253,-1.0577923979596087,-0.38681822757215506,-0.22850707358168879
Congo (Kinshasa),4.418,-2.0360664844396963,-0.28013539950899025,-1.5208884380269632,-0.8623837621259197,0.28506645998532537,-0.6093069920489776
Mali,4.39,-1.3056254810524048,-0.3469822405390514,-1.7232640815927136,-0.45760873075613606,-0.33432723635672684,-0.6198847675619579
Sierra Leone,4.374,-1.5993079463318312,-1.2293605421358582,-1.995851683130255,-0.5832285680777932,0.7049943897087507,-0.6939291961528196
Sri Lanka,4.366,0.11007460798688093,0.1877924877014373,0.43678615483356203,0.5403710879659166,0.6210088037640655,-0.6727736451268591
Myanmar,4.36,-0.48984085527622073,-0.09296424462481893,-0.7031256334143384,0.9242094797820911,4.0014286380376385,0.6494482939956715
Chad,4.35,-1.393479209982148,-1.4800361959985875,-2.202357441870817,-1.5253773479902208,0.13809168458212667,-0.34486260422447146
Ukraine,4.332,-0.213729135782743,0.6055852441393194,0.056815558750928544,-1.4974618285854082,0.022611503908184637,-1.0641513391071282
Ethiopia,4.286,-1.428620701554045,-0.5876308682472717,-0.7981182824349968,-0.3389677732856825,0.25357186525606845,-0.11215154293890597
Swaziland,4.212,-0.23632009465039092,-0.19991919027291682,-2.995339555434574,-0.5553130486729805,-1.1636848975604916,0.25807060001540266
Uganda,4.189,-1.4386611277174444,-0.46730655439316154,-1.1656985329931968,-0.25522121507124446,0.7049943897087507,-0.5352625634581158
Egypt,4.166,0.019710772516288406,-0.5675768159382534,-0.33554538285613866,-1.0577923979596087,-1.1426885010743204,-0.4612181348672541
Zambia,4.107,-0.8211749186683941,-0.5040723169596948,-1.2359104909649878,0.2681947737689932,0.6525033984933225,-0.2496626246076493
Togo,4.085,-1.5817372005458827,-2.1284505539901803,-1.3019923337619677,-0.694890645697044,-0.08237047852267176,-0.27081817563360966
India,4.015,-0.3768860609379797,-1.4833785380500903,-0.566831832645568,0.7357797237996054,0.15908808106829797,-0.27081817563360966
Liberia,3.975,-2.088778721797542,-0.9586308359641105,-1.1656985329931968,-0.1575168971544,0.5055286230901238,-0.8208625023085825
Comoros,3.973,-1.5842473070867324,-1.510117274462115,-0.9096313921549003,-1.7487015032287223,0.9464529492997203,-0.34486260422447146
Madagascar,3.933,-1.5842473070867324,-0.9786848882731288,-0.7031256334143384,-1.7068282241215031,-0.1663560644673566,-0.7362402982047405
Lesotho,3.802,-1.044574400804026,-0.13307234924285563,-2.3014802060662864,-0.23428457551763493,-0.8172443555386658,-0.18619597152976775
Burundi,3.775,-2.1565515984004864,-2.546243310428062,-1.4258957890063046,-1.204348874834875,-0.09286867676575741,0.7340704980995136
Zimbabwe,3.663,-1.353317505328551,-0.31690116207552355,-1.2069996847413091,-0.22032681581522856,-0.35532363284289814,-0.22850707358168879
Haiti,3.597,-1.4612520865850922,-1.740738876015826,-1.1409178419443293,-2.5582515659682894,2.458193496304051,-0.006373787809103559
Botswana,3.488,0.34100440974506224,-0.21328855847892905,-0.7733375913861295,0.43568789019786935,-1.6780966114716875,-0.11215154293890597
Syria,3.462,-0.7182605504935523,-2.7768649119817734,-1.1780888785176307,-2.6489770040339304,1.5343520509125157,0.3215372530932839
Malawi,3.41,-1.792586149977266,-2.168558658608217,-0.9509325439030127,0.35194133198343125,0.3480556494438392,-0.22850707358168879
Yemen,3.38,-1.551615922055685,-0.153126401551874,-1.0830962294969722,-1.741722623377519,-0.8067461572955802,-0.3554403797374517
Rwanda,3.334,-1.3708882511144997,-1.6638650088312557,-0.45944883810047576,1.1335758753181864,0.33755745120075353,3.17753664159795
Tanzania,3.231,-1.0772057858350734,-1.0822974918697237,-0.9344120832037678,0.17049045585214875,0.9569511475428061,0.3850039061711655
Afghanistan,3.203,-1.393479209982148,-2.3122793668228483,-1.504367977327718,-2.739702442099572,-0.2818362451412986,-0.9054847064124245
Central African Republic,3.083,-2.2067537292174824,-4.040270207449929,-2.5616774620793943,-1.1694544755788592,0.5265250195762948,-0.799706951282622
South Sudan,2.853,-1.503923897779539,-2.118423527835671,-1.7769555788652596,-2.66991364358754,0.18008447755446924,-0.20735152255572828
